gene_id,baseMean,log2FoldChange,lfcSE,pvalue,padj,comparison,significance
ENSG00000236549,56.1638484406643,1.7314421873456989,0.3432562102330673,8.171026159384926e-8,5.967038652690904e-7,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000186994,64.60271658701961,-1.3560994409048643,0.2647129412117298,8.228642189847202e-8,6.007284535674752e-7,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000198825,362.8778086703266,1.0159622704303526,0.19514304659960907,8.275922210275598e-8,6.039962460341734e-7,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000255092,84.2480291750573,1.998180262580267,0.4004878885881132,8.282782253122043e-8,6.043130027209395e-7,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000164654,1139.335366679558,-1.0426710420384628,0.20071631476134108,8.31931506683525e-8,6.067938379952645e-7,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000173890,448.26058127848245,-1.0182344036535633,0.19587208507351847,8.367417496822333e-8,6.101167722979422e-7,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000112365,667.7545915296511,0.827738874359348,0.15757243525201461,8.454259078685112e-8,6.162615234803233e-7,stroke_d1 vs control (ACUTE),Not significant
ENSG00000155330,319.1967265151654,-1.0310581385142727,0.19849301156220722,8.474317792553342e-8,6.175359747827841e-7,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000215022,105.53336344760986,2.2649741281372737,0.45760388046366157,8.497019971936963e-8,6.190022265096969e-7,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000132952,1092.140805190318,-0.9039580147281004,0.17303166481533422,8.622460400946324e-8,6.27949727711797e-7,stroke_d1 vs control (ACUTE),Not significant
ENSG00000135317,1085.7616289284313,0.9122130291284316,0.17454549572312383,8.645637398005978e-8,6.294464969003623e-7,stroke_d1 vs control (ACUTE),Not significant
ENSG00000107242,212.23765143959645,0.9853226512526501,0.18932079651143616,8.658491395395093e-8,6.301910186475421e-7,stroke_d1 vs control (ACUTE),Not significant
ENSG00000038219,3457.3594464558505,1.0467203392803053,0.20152092342244335,8.775440338970081e-8,6.383154692422823e-7,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000148248,2737.677153007623,-0.756771994268949,0.14392662210428628,8.774966229792953e-8,6.383154692422823e-7,stroke_d1 vs control (ACUTE),Not significant
ENSG00000171155,430.8656612500283,-1.0977065793775853,0.21232047382992478,8.786979351119303e-8,6.389610030277233e-7,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000135046,11204.98142852851,-1.189333853807653,0.22986601607822074,8.84949240308475e-8,6.433116908480706e-7,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000196205,5294.572539923718,-0.8645658345141595,0.16556142285859093,8.903825405222612e-8,6.470652753577233e-7,stroke_d1 vs control (ACUTE),Not significant
ENSG00000231721,6963.1704809952535,0.9501600848959982,0.18304267473584004,8.982646095610426e-8,6.525956336411064e-7,stroke_d1 vs control (ACUTE),Not significant
ENSG00000259621,18.771656526220767,3.6561294166546743,0.754475566402433,9.077671902364666e-8,6.592995989173514e-7,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000143458,678.0138972630458,0.7551750527033432,0.14370918469126198,9.084368270905475e-8,6.595861939838181e-7,stroke_d1 vs control (ACUTE),Not significant
ENSG00000169891,702.0787139833133,1.921490695057468,0.3858059049568129,9.106111923062925e-8,6.609648188223217e-7,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000115947,1275.570338101071,-1.2396122607340563,0.24187410970502046,9.139041009492899e-8,6.631542556419325e-7,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000100721,490.41952188873603,-2.376789394349039,0.4842556144714022,9.150267004241842e-8,6.63768007549086e-7,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000256393,26.071903794351613,-2.522513764521357,0.5128021713867367,9.283975883566861e-8,6.732637122458435e-7,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000110651,1671.4261310298325,-0.9606594609660645,0.18494755130335397,9.308353900448955e-8,6.748275188650751e-7,stroke_d1 vs control (ACUTE),Not significant
ENSG00000254538,45.41835846606892,1.779568213458131,0.35529422997765153,9.424713792960354e-8,6.830567729911611e-7,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000259079,150.97659832862556,1.8635164944513767,0.37370625760637793,9.443509833699692e-8,6.842122442047916e-7,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000106003,2601.077597576855,-1.0792287901774027,0.20912847175893773,9.452236682256068e-8,6.846376928839173e-7,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000200597,26.25688792514193,2.7764251725463196,0.569482698370174,9.458912102293113e-8,6.849143418997387e-7,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000197467,27.84175745220753,2.7403431039180655,0.561275307182183,9.486683310395171e-8,6.863035871791765e-7,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000118096,306.55814043115686,-1.0828611962046493,0.20987804651179723,9.483966706536816e-8,6.863035871791765e-7,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000260625,27.487389135170922,-2.1523958576082762,0.4344575915785952,9.485644100794689e-8,6.863035871791765e-7,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000135953,208.84494534710993,0.9074411000450227,0.17392955308385255,9.493741563165437e-8,6.866070873577609e-7,stroke_d1 vs control (ACUTE),Not significant
ENSG00000120093,79.63734701744241,1.6068076093633945,0.31885720154679104,9.510440484569637e-8,6.876074274975852e-7,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000285596,77.45380360905077,1.9726560632092491,0.3969351749561529,9.539868506001934e-8,6.89527204674317e-7,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000196850,1697.4855648148239,0.9499924275315821,0.182872318177527,9.630664638023967e-8,6.958800824015992e-7,stroke_d1 vs control (ACUTE),Not significant
ENSG00000183971,32.54102417010039,-2.3788131398482024,0.4836204532663645,9.645010556251832e-8,6.967067565061188e-7,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000232630,49.31929415465705,1.772217345695631,0.3545785436704988,9.653973202066716e-8,6.97144189497031e-7,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000205181,70.57126011109511,1.738304935652138,0.34717726566213186,9.667206793550736e-8,6.978896848974526e-7,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000198793,1991.388621410519,0.6439649790937442,0.1221499406824906,9.680742561878894e-8,6.986565396297913e-7,stroke_d1 vs control (ACUTE),Not significant
ENSG00000171223,8720.614009837273,-1.254752705576585,0.2455775893474418,9.699004122354233e-8,6.997638894774345e-7,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000264572,16.07251609795371,2.8498852224940756,0.5820298647151113,9.75464919336201e-8,7.03566908135963e-7,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000131127,1376.243719312184,-1.115409080576882,0.21683501892673962,9.764813742476486e-8,7.040882837404422e-7,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000124782,2323.201332153387,0.8991277066468459,0.17270946748692098,9.795763196597435e-8,7.061075833507655e-7,stroke_d1 vs control (ACUTE),Not significant
ENSG00000290111,413.83805726657846,1.5805589513067548,0.3137475140363824,9.850307135406443e-8,7.098259186337659e-7,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000112159,3643.0076454686823,0.9111132025724242,0.17516406980892799,9.857607718028646e-8,7.099253702515405e-7,stroke_d1 vs control (ACUTE),Not significant
ENSG00000101096,2003.4531104905543,1.35831100155759,0.2667986515208228,9.855131384613952e-8,7.099253702515405e-7,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000155542,97.5667867923394,-1.5861994875101795,0.3151487343020625,9.887603424965404e-8,7.118718262909646e-7,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000182054,1763.6821712698722,-1.0263180924357436,0.19868066403049464,9.948029714386228e-8,7.160073487707398e-7,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000260661,109.42808568008049,1.9610682181858368,0.39520934492689447,9.95254210183442e-8,7.161172057791571e-7,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000132466,3745.7358465153916,0.5322309699715645,0.1002403409632387,9.984448972121967e-8,7.181975262430384e-7,stroke_d1 vs control (ACUTE),Not significant
ENSG00000236478,43.2260295947641,2.9486340315493136,0.6079105475787291,1.0014233922099617e-7,7.198857710619966e-7,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000165526,538.0304941169614,-0.9154596663090458,0.1762663248084314,1.0016924435134195e-7,7.198857710619966e-7,stroke_d1 vs control (ACUTE),Not significant
ENSG00000111670,2249.7181862422667,0.7922363357208293,0.15148200261962527,1.001597994863097e-7,7.198857710619966e-7,stroke_d1 vs control (ACUTE),Not significant
ENSG00000281501,95.96033013621822,1.891027289561754,0.38025387840369296,1.002502961126139e-7,7.202524270139924e-7,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000179639,1578.21975949376,-1.7991271006700853,0.36116448331342377,1.0030878816240373e-7,7.204568307010381e-7,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000167283,395.29439298091353,-0.9621798573770152,0.18575913655682702,1.0086649022019676e-7,7.242455594193889e-7,stroke_d1 vs control (ACUTE),Not significant
ENSG00000040341,1005.9697243572867,-1.0557634115250414,0.20490774805224382,1.0202088114596822e-7,7.323151067472643e-7,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000243313,53.79624823235307,1.8050895384464534,0.3619578531969415,1.020631374499297e-7,7.32399210749316e-7,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000159256,3890.461830810879,-1.076218200982594,0.20949813815336077,1.020980754133557e-7,7.324307641528856e-7,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000171681,5097.8086014054525,0.775912111194734,0.14912404013909009,1.0234157889095013e-7,7.339580577041765e-7,stroke_d1 vs control (ACUTE),Not significant
ENSG00000258315,113.1879227682306,-1.7716745317987945,0.3553610238568491,1.0279213373248891e-7,7.369688942219878e-7,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000291055,136.53014558891522,1.4402818979358913,0.284744735306844,1.0292400236513057e-7,7.376937910103291e-7,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000057704,1026.319336630999,1.8280718627439134,0.3673970637119871,1.0348550375455798e-7,7.414966689697669e-7,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000222112,103.86790251992433,1.9977018133613222,0.40371586325120046,1.0358435035629309e-7,7.419832408138055e-7,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000137198,323.36085584415736,-1.7441089490015156,0.3496842936532674,1.047495386103874e-7,7.499836500331559e-7,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000258546,53.28037064343439,1.9080473059454233,0.3844119638414727,1.0476379066012311e-7,7.499836500331559e-7,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000231881,151.0266397385796,-2.3185383188221302,0.4737553849983866,1.0523692635393649e-7,7.531459169860057e-7,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000126821,525.8542218205416,-1.262552402913637,0.24798583163568144,1.0584374807807271e-7,7.572627584750416e-7,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000112983,676.3178050957214,0.9192069386049384,0.1772806118793712,1.0620373122463926e-7,7.596116558989855e-7,stroke_d1 vs control (ACUTE),Not significant
ENSG00000162976,780.4050959534985,-0.9108392487176947,0.17572073190235737,1.0637933843830576e-7,7.606408152735386e-7,stroke_d1 vs control (ACUTE),Not significant
ENSG00000198711,115.35496209757179,1.934624591727054,0.3906654456708,1.0646246271032242e-7,7.610082803931304e-7,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000240857,188.73533770312878,-1.1144291709175507,0.2172054817958716,1.0701607117585978e-7,7.647376099342876e-7,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000081189,2950.5515139834333,-1.0479659391457268,0.2039289955844102,1.0758952578624449e-7,7.686064960994088e-7,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000113141,892.1756171441963,0.8544395049422172,0.16429704557996083,1.0798805954793118e-7,7.712238368309963e-7,stroke_d1 vs control (ACUTE),Not significant
ENSG00000149177,7087.132520560372,1.4813700948272592,0.29096118399639387,1.081398401534852e-7,7.720778941830551e-7,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000143106,1088.4591058633957,-0.8736328638233177,0.16841108716531303,1.0848134919472145e-7,7.742856298773243e-7,stroke_d1 vs control (ACUTE),Not significant
ENSG00000162419,607.6111895210929,0.7736089647943332,0.1482712625393674,1.0853711000396163e-7,7.743978414864498e-7,stroke_d1 vs control (ACUTE),Not significant
ENSG00000232587,255.62967681138562,1.113099675800961,0.21699545811136353,1.085616522007107e-7,7.743978414864498e-7,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000106355,149.84553292264542,-1.4874402704582432,0.2954712525704971,1.0887722181471156e-7,7.761871383948908e-7,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000101654,1515.2519752228654,-0.9784640543417198,0.18959852464594687,1.0887008942151791e-7,7.761871383948908e-7,stroke_d1 vs control (ACUTE),Not significant
ENSG00000172869,4156.96178004388,-1.0107932144555047,0.19556808339507667,1.092598712715407e-7,7.786835758793728e-7,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000286633,39.28987448011953,1.6863815759547496,0.3376533684137074,1.0934952304354943e-7,7.790909868183014e-7,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000149476,465.42328097614575,-1.223595937374759,0.24137470759455412,1.0957762016819666e-7,7.804842550857417e-7,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000278768,45.56512735399109,1.5769711517151261,0.3144036658339009,1.1012711663126381e-7,7.841652348726155e-7,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000204301,292.0521617525527,-1.8155259552309524,0.36553413278313346,1.1067207163978435e-7,7.878117014144578e-7,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000144182,154.73049757166672,-1.124520829507981,0.21958735513695815,1.1095453209614827e-7,7.895880085251715e-7,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000229853,47.59932148822895,1.4399636321473257,0.28560982982746674,1.1128788145966872e-7,7.9172529610376e-7,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000170088,319.1759151057261,1.052838950723749,0.20474085884956156,1.1144496920948134e-7,7.926077258546209e-7,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000289234,249.82157418008785,-1.7612580109998062,0.3545244274557176,1.1162255517572256e-7,7.936353745105777e-7,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000226803,135.90649105607133,1.388498871186714,0.2745953386645872,1.1213292608129048e-7,7.970278106939858e-7,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000168564,806.9151615176812,-0.9662894586113149,0.18740944261865988,1.1311946221737329e-7,8.038017608583841e-7,stroke_d1 vs control (ACUTE),Not significant
ENSG00000264653,197.73311310970158,2.3861136811753973,0.4898195228771013,1.1392249408775941e-7,8.092681437241251e-7,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000157625,1076.4258633257928,0.8572985596109489,0.1652288099753313,1.1435531209111874e-7,8.121021896858779e-7,stroke_d1 vs control (ACUTE),Not significant
ENSG00000280037,40.06158426718607,1.7748797479744054,0.3571308448890086,1.1452152381027879e-7,8.125683796552009e-7,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000124788,3031.3242343413976,0.89064992852498015,0.1719713446637262,1.1446929862200743e-7,8.125683796552009e-7,stroke_d1 vs control (ACUTE),Not significant
ENSG00000270022,737.3695852983005,-3.588597379933696,0.7546232132817001,1.145226054221741e-7,8.125683796552009e-7,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000252061,84.88448737311663,1.8201020719003504,0.3671107085270897,1.1521173301533983e-7,8.172161435001124e-7,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000105552,206.52495154446882,-1.0334399772314813,0.20117538212516142,1.1551004973061495e-7,8.190898913777669e-7,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000291015,185.44889020430702,1.2368398274102455,0.2431042253053749,1.1565150426208082e-7,8.198505395250436e-7,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000152284,32.91945369142901,2.3619064489201236,0.48471014033591725,1.1642668606628793e-7,8.251018868917603e-7,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000133316,1128.8168810614425,-1.9281500278203154,0.3915909121731246,1.1678293925694728e-7,8.273821120413913e-7,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000251405,115.04235356077764,1.5824995228037146,0.3164065865199683,1.1709742102025146e-7,8.293651361215802e-7,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000100028,607.3092377738733,1.0268815536356848,0.1995780909154388,1.1771909307847185e-7,8.335220815494278e-7,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000278743,202.71909852591153,-2.109010447259927,0.4305685821463451,1.1788306412021987e-7,8.344367307352754e-7,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000107223,414.2281587429151,-0.8462186555525588,0.16340709684901464,1.1932127599490987e-7,8.443088452145409e-7,stroke_d1 vs control (ACUTE),Not significant
ENSG00000205927,17.394620785930634,3.831792468718923,0.7967894955542923,1.1934813548817003e-7,8.443088452145409e-7,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000226394,88.85664092404502,1.6363735279721399,0.3280065746193856,1.1950256687158004e-7,8.451520373678066e-7,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000280007,106.60106486668643,1.409580371772347,0.2798477152266381,1.198190311127753e-7,8.471403314111371e-7,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000280091,45.81174037277524,2.1975787213552715,0.44914620322235177,1.1988781915536652e-7,8.473768579381078e-7,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000251513,157.9166235605862,-1.817958818394195,0.36773033208943867,1.2006452737973656e-7,8.483758089631238e-7,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000138495,286.05110405069394,-0.8743741708303828,0.1691228851279638,1.2074417285576694e-7,8.529268787708403e-7,stroke_d1 vs control (ACUTE),Not significant
ENSG00000197535,3604.702954157007,0.8193282958643539,0.15793941854359958,1.2083727623955175e-7,8.533332034089901e-7,stroke_d1 vs control (ACUTE),Not significant
ENSG00000185721,678.5944027292516,-0.9724279671785699,0.18908612663775262,1.2091206893799132e-7,8.536100198030343e-7,stroke_d1 vs control (ACUTE),Not significant
ENSG00000185674,21.70222074094107,2.64860711936695,0.5460719049357964,1.21044259512564e-7,8.54205677393496e-7,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000100030,4951.070632415358,0.8948899509650434,0.17314087573250117,1.210676798207194e-7,8.54205677393496e-7,stroke_d1 vs control (ACUTE),Not significant
ENSG00000219200,469.8405217234879,-1.429325091002465,0.28449895419261084,1.2131605949712986e-7,8.557063937824024e-7,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000177106,70.16978990679145,-1.8164041017975159,0.3672946468428043,1.2186280309372378e-7,8.593101275488632e-7,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000067248,735.2839569421076,-1.048153754005269,0.2046451383503355,1.2201384511567327e-7,8.601222908771535e-7,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000106443,1510.0305814754363,-1.312372159985787,0.2597039997817671,1.2207676088237295e-7,8.602239334565905e-7,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000258728,157.8206123310729,1.0529837140993432,0.20589658166961677,1.2210000289743283e-7,8.602239334565905e-7,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000289468,39.45572496727184,1.7351232056287489,0.34949900773229736,1.2224126849416472e-7,8.609662558082403e-7,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000089057,1034.33473304928,1.183119989230696,0.2324388763421168,1.223043580596263e-7,8.611576967075626e-7,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000066084,3118.3683276585307,1.151944426048777,0.2257575217433934,1.2305464410873483e-7,8.661862268904253e-7,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000073536,279.5207018751341,-1.1428595518992373,0.22449064582279865,1.2376710158941708e-7,8.709456074875001e-7,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000250334,636.0197637327889,-2.0060705439706177,0.40906400139891,1.2398348533604274e-7,8.722123629595121e-7,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000221923,233.4665157334272,-1.3969567081533032,0.277616990487047,1.2449500554385804e-7,8.755540243263353e-7,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000184508,208.56481162756808,-1.552524231792795,0.31102066942066026,1.2465679049974452e-7,8.764348137686523e-7,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000233668,49.21161497925204,1.8795584320302006,0.38126058018912673,1.2486344803898703e-7,8.776304838426105e-7,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000214212,1157.390821596016,-1.664746353935139,0.33541885809360644,1.2497591710720836e-7,8.781636226384621e-7,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000135899,2163.4140649656733,1.6521291176221566,0.3298691788088123,1.251513533775272e-7,8.791387688048791e-7,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000233264,75.16494267302068,1.421967251942428,0.28282951518101695,1.2525858960920374e-7,8.796344058588357e-7,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000104774,3696.5551952697097,-1.2247401275390448,0.24146669778989768,1.2672371787853765e-7,8.896628226472746e-7,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000177733,1565.5250454767468,-0.63767367576077,0.12226135702179952,1.2730291242617243e-07,8.934674995037949e-7,stroke_d1 vs control (ACUTE),Not significant
ENSG00000291056,97.01983416917867,-2.123143437806002,0.43474585377479014,1.275800987897285e-7,8.951509447557837e-7,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000196074,224.3154763357837,-1.545711244576623,0.30998163301714016,1.2867150417484542e-7,9.025446075230017e-7,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000197969,4044.0889477502833,-1.4015489090632018,0.27963117608461924,1.292323305713934e-7,9.062133777085253e-7,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000138346,237.9613588447627,-1.352327359909669,0.2687542747371714,1.293206849116197e-7,9.065678648203635e-7,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000240970,47.695443458964384,1.7207054982202015,0.3471651629574847,1.2941828905157427e-7,9.069869690341478e-7,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000214595,330.23756372270344,1.4474814092515713,0.2885437818651153,1.2975227925157042e-7,9.090619810140701e-7,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000286782,17.742785716635098,2.6162043598683864,0.5400687253793061,1.2984091485571245e-7,9.094172955811028e-7,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000090863,4785.83294200948,0.9158911060530397,0.17775134960785335,1.3000635652238264e-7,9.10310202078768e-7,stroke_d1 vs control (ACUTE),Not significant
ENSG00000239653,600.6757877192616,0.8874139802542161,0.17201751906305937,1.3042924617287662e-7,9.130047232101363e-7,stroke_d1 vs control (ACUTE),Not significant
ENSG00000237872,30.67541556615456,1.520011152751592,0.303978816626965,1.3064617414123937e-7,9.142563607397731e-7,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000137168,186.66324362435492,-0.8795274838266316,0.1706413823892635,1.3079173844939878e-7,9.150080138545745e-7,stroke_d1 vs control (ACUTE),Not significant
ENSG00000160014,4300.095160358199,-0.817348076841106,0.15815341214520454,1.309261631454606e-7,9.156813194967734e-7,stroke_d1 vs control (ACUTE),Not significant
ENSG00000211880,65.61681285861643,1.5768291928001064,0.31655756072338426,1.3199729992801947e-7,9.229035705171321e-7,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000137547,340.44305403348795,-1.0436340943840898,0.20430411271515891,1.3207163450102022e-7,9.231541645594482e-7,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000251675,87.92662811291721,1.6514653550343126,0.3326788493548235,1.323214908671074e-7,9.246311171255739e-7,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000260917,174.51270891137582,1.305009901140672,0.2588572754698015,1.3322071248638703e-7,9.306434974799108e-7,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000219395,72.20900315108426,2.3143062458661294,0.47657097596884196,1.332626331374431e-7,9.306652498259057e-7,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000272333,1337.6480352309143,1.0450132276506674,0.20452582782833242,1.3331102344041526e-7,9.307321584128206e-7,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000241772,128.1064613085733,1.2559042931221869,0.24854268482713543,1.3363724076037189e-7,9.327381571348191e-7,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000107175,487.9368921537776,-1.1179105438713395,0.21986265430123528,1.3512950128768556e-7,9.428791678444212e-7,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000131023,1262.7952705842051,0.6950304714484562,0.13372290973478326,1.3523271208885372e-7,9.433248694924054e-7,stroke_d1 vs control (ACUTE),Not significant
ENSG00000145012,2665.107184472562,0.8971558227396775,0.17436941064596456,1.3598595299185104e-7,9.480276525147011e-7,stroke_d1 vs control (ACUTE),Not significant
ENSG00000111832,508.266090399457,-1.079258703774162,0.21193837274383756,1.35951815733088e-7,9.480276525147011e-7,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000099783,1742.2971696019017,1.1485154708273961,0.22610156525233813,1.3622806800948389e-7,9.494395603032381e-7,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000134013,109.77893597079913,1.036254368017241,0.2029626233048655,1.3767427073351107e-7,9.592400815604481e-7,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000125686,1465.0250258008516,0.9060962835552909,0.1761723525652515,1.3798140396749911e-7,9.611007928982178e-7,stroke_d1 vs control (ACUTE),Not significant
ENSG00000198791,3062.537781801056,-0.925025125382324,0.1806003229558984,1.3812149261179282e-7,9.61797222943094e-7,stroke_d1 vs control (ACUTE),Not significant
ENSG00000173933,868.5057255422792,0.7662389711035253,0.14806137163244618,1.383175732851358e-7,9.628830312116478e-7,stroke_d1 vs control (ACUTE),Not significant
ENSG00000282508,100.23320366745136,2.453230278739894,0.5080807427113813,1.3839515254262178e-7,9.631435137194299e-7,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000177943,413.9281269432508,-1.384744660252872,0.2766904380479571,1.385761160681813e-7,9.641231260653099e-7,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000178567,1811.0574025441392,-0.8621779945402651,0.16755469499504017,1.3897291079612338e-7,9.666033488145681e-7,stroke_d1 vs control (ACUTE),Not significant
ENSG00000169714,6780.133032962772,-0.6621056130046518,0.12759035655852827,1.3912684063057537e-7,9.673934160633397e-7,stroke_d1 vs control (ACUTE),Not significant
ENSG00000206848,31.021698750440294,2.484265708248705,0.5146259256456428,1.3956999405415733e-7,9.701935064947248e-7,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000113595,812.3532557084571,-0.893776136495512,0.17407644717986595,1.4011350553873655e-7,9.736893914314632e-7,stroke_d1 vs control (ACUTE),Not significant
ENSG00000149150,223.23230590183695,-0.711585214592954,0.13735305292362687,1.4119373990712035e-7,9.809120134567092e-7,stroke_d1 vs control (ACUTE),Not significant
ENSG00000211862,60.95517381036237,1.5920930973053782,0.3208360723559239,1.4172881676199084e-7,9.843441887014378e-7,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000197329,3516.7672356924836,1.563886509781218,0.3147495350680165,1.418155099344293e-7,9.846611346981713e-7,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000114988,302.6030530045208,-1.0424748096322691,0.2046609604855746,1.4190214615202894e-7,9.849775018865292e-7,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000107874,443.40925175247514,-1.1220907982868449,0.2212297750280301,1.4270556576715334e-7,9.90267615227972e-7,stroke_d1 vs control (ACUTE),Downregulated
