gene_id,baseMean,log2FoldChange,lfcSE,pvalue,padj,comparison,significance
ENSG00000186204,54.511488494099545,2.2411312667928014,0.4873158174906533,4.813818508262848e-7,2.9420233298970348e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000205045,2459.97592177997,1.175055315292153,0.2434857143390356,4.863925446132009e-7,2.9711324515827264e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000206650,53.54830956074655,1.6948748890039094,0.36110692208654466,4.889978524430268e-7,2.9862863502135645e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000165029,1546.7968241854728,1.8439812851213362,0.3959414702013372,4.900664993737519e-7,2.9912890781321757e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000270061,26.23387218279001,2.6614795194070173,0.5838537205260497,4.914512304822073e-7,2.9989779667746297e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000265845,56.5766455814609,2.03174223605686,0.43913479965981295,4.922277355705028e-7,3.001425261747215e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000256325,29.09140315760617,2.4817629575188747,0.5433546941230356,4.965314835754692e-7,3.026898332258999e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000275811,25.67725700124272,2.0284445227776575,0.4378115109907089,4.96972827227635e-7,3.028818892648829e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000279348,157.68911124935994,1.1260562542664434,0.23309894431764086,5.010809384300802e-7,3.050754776702255e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000105483,3980.007494543645,1.0353547737210875,0.21234010436624368,5.049450159149694e-7,3.072720469848464e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000272077,22.79776492519263,1.947408929084581,0.41839182105249706,5.088423434927917e-7,3.094866112514362e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000185963,1760.5543492189722,1.009918291299479,0.20781873703073575,5.092403502217923e-7,3.095716623325481e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000266901,42.04352489770894,1.9814272199471754,0.4283683443145958,5.110340781816363e-7,3.1050466843050423e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000251682,231.52390134268586,1.4793318128370825,0.3127394079687503,5.14692480641534e-7,3.125691332171504e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000180953,99.88728127555814,1.7868220885258688,0.38342805608574804,5.2082783976953e-7,3.161349848988324e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000233056,32.33203451941882,1.9857889133269968,0.42938822446950836,5.23511240609639e-7,3.17602999552248e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000244730,32.712413052194094,2.4578586735696657,0.5404790137760934,5.260382555523038e-7,3.188940708962424e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000258044,163.73330575341274,1.067546481679564,0.2211842097742368,5.259930501947817e-7,3.188940708962424e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000273096,57.93074224220957,1.4982349995346371,0.3171132905529783,5.280157089764544e-7,3.2001194674433485e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000157985,264.54746889473364,1.6844732403491274,0.36020853233573835,5.307022856819084e-7,3.215589240834646e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000254087,8925.46958196183,1.5514281272739383,0.3297278975910269,5.412719982787439e-7,3.272373020845486e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000272650,48.73085690951069,1.4866940473019306,0.3149247094511542,5.416220830499949e-7,3.2734830634337145e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000183323,457.54829195468017,1.1910174716029296,0.24847483742984583,5.492771465514064e-7,3.3172411303439505e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000144596,62.372916717727165,2.1929684123873843,0.4794294458045301,5.514226475489808e-7,3.329360003403741e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000176349,60.193459369745696,1.4810172920068034,0.3139792154107771,5.526527085317972e-7,3.335946955955087e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000279071,30.544747932917407,1.8099051863796025,0.3895347435449592,5.613834737328302e-7,3.385239745300662e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000235488,137.5943072124479,1.6952161727060246,0.3635885985563953,5.629398099179704e-7,3.392918452237438e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000261476,51.15968270511957,1.4539018135697672,0.3079510040068091,5.682515925263983e-7,3.423212683237399e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000291080,182.9021593563782,1.0453143044518702,0.21655743872272998,5.69647479985109e-7,3.4292307994473026e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000280365,25.329803863262526,2.4228203869021208,0.5321442461159489,5.6946868029554e-7,3.4292307994473026e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000230358,49.03651037862233,1.7575403567852432,0.3782093278738657,5.714827209491131e-7,3.4383589096341265e-06,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000253532,11.728776041978666,2.786816075196891,0.6126269538241303,5.778126135383493e-7,3.473828552989895e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000168032,31.825625762966187,2.087401141131777,0.4552810535913795,5.801323194722641e-7,3.4851536286532657e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000166402,95.94043318276582,1.6032222740204372,0.3428361294182892,5.800133854274824e-7,3.4851536286532657e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000119121,439.8388253391214,2.284668366539324,0.5020127992421967,5.826915854401923e-7,3.4995509989444784e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000100345,23323.878060287745,1.118947369657013,0.23298038137783816,5.828207276200587e-7,3.4995509989444784e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000226688,699.8559052321589,1.1812230983064709,0.24695525253284473,5.864166258955415e-7,3.5186070269766937e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000278513,44.867023026989436,1.8974225506102267,0.41090886385153447,5.864345044961156e-7,3.5186070269766937e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000211856,53.54395063716403,2.0603540669154268,0.4489384097708917,5.866882615335723e-7,3.519249096572819e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000251023,68.44473639457047,1.4656145441720585,0.3114399258856972,5.914053836136801e-7,3.546657641866286e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000214761,28.02031572902183,2.0163617052944955,0.43826375277537527,5.962334332195327e-7,3.572038519977725e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000153815,2009.9267044839469,1.3312742661293109,0.28109332832595313,5.980507867360538e-7,3.581137070537838e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000279741,22.4459553319468,2.1997651848659356,0.4814051415161695,6.021044330382797e-7,3.6018130489209335e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000201830,25.406562318506843,2.3413624872580447,0.5149412473611453,6.034229883051105e-7,3.60826130155097e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000280381,59.29378333325479,1.9955034367899134,0.43479491998370984,6.034832824835685e-7,3.60826130155097e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000230587,136.0363819838298,1.5663263622291996,0.33471371318174087,6.047407311003829e-7,3.613977626027755e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000237788,98.84132491088748,1.6077948200880872,0.3446190123205298,6.149261703935326e-7,3.6684476165118652e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000251520,44.42689737873508,2.348426649393972,0.5180206538038546,6.1821895432318e-7,3.6853410297237144e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000262370,202.95656541681362,1.6838788571912584,0.36356122989825185,6.260954661607517e-7,3.727661735220245e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000279481,24.812219544187133,3.326803356795375,0.7479182810046265,6.268339519686443e-7,3.7302064109459127e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000267430,47.9655603640738,1.8065335655281867,0.39103644716619906,6.301756945475701e-7,3.7482325165277347e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000100330,637.222133901517,1.071720199462607,0.2233369593422099,6.301106110876054e-7,3.7482325165277347e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000259463,23.253476003526185,1.8739161861243658,0.40638051659231705,6.318210367027443e-7,3.7570870573283446e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000244476,72.92174962865994,1.959080809618848,0.4271834829394182,6.320758029589039e-7,3.7576702792663443e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000289443,142.92304232141782,1.360185869839266,0.2884722205590547,6.33133920707442e-7,3.76209556154754e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000199824,24.57688976256232,2.137303849681113,0.4678912844164819,6.375096404758007e-7,3.7862199598540497e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000264616,33.50694893083029,2.5419925843898517,0.56449737848891,6.377014404075888e-7,3.7864213775327543e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000260608,45.31164754144043,1.9327581393372923,0.4205614331618944,6.466022695779495e-7,3.838320700252076e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000288853,69.57306015965906,2.238563486938546,0.4936545715500643,6.506033612317973e-7,3.861116013130651e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000234562,18.143659935298192,2.718967424913033,0.6037197927804342,6.553253951455888e-7,3.8872158363545655e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000211851,68.92229270653709,1.1767664263738358,0.24716058434244043,6.578612142704178e-7,3.900328217709063e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000255232,12.795736240360254,3.8466331871599917,0.8650182369190502,6.585093630891286e-7,3.90224154820941e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000119699,54.06418937009374,1.4268560054807617,0.30377077841663075,6.60033063849434e-7,3.9103045793569975e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000290823,197.5469832392736,1.3859834591929017,0.29474046706730195,6.626984447478892e-7,3.925125735229409e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000142512,657.4821296680481,1.2652208049687985,0.26723881932106663,6.64458148506988e-7,3.934576621603602e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000167578,70.38919275407306,1.6230832587684325,0.3493126451769126,6.681731343709199e-7,3.954621941876456e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000263657,50.65339652175541,1.3760973795344407,0.2924252446722762,6.701767093806696e-7,3.965501565350905e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000125735,351.7544611599532,2.105587374234355,0.46342991193900696,6.734140725438755e-7,3.982692056164543e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000220305,15.943354924669672,3.56076025375915,0.8021915347145525,6.737654239483348e-7,3.9828056192085196e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000287691,128.7489818783125,2.195620243257944,0.4846645661951813,6.767784790976068e-7,3.998645352480612e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000253200,63.28138432489218,1.5852629592675385,0.34077701599244975,6.790371024714929e-7,4.0090270289195824e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000136040,7009.329123061394,1.5768865610314253,0.3389785645093348,6.803116425442328e-7,4.015563330419835e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000279821,36.25500151915225,3.6569514756524364,0.8313203123255176,6.81443047078994e-7,4.021251760592627e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000226029,206.5405133207288,1.5700145584895902,0.337820886341857,6.858649342519639e-7,4.0423722912830174e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000139083,1943.1394950148922,1.2165548517068452,0.25686854373737733,6.935721550400294e-7,4.084785712713651e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000204832,43.424437843321684,2.272388308308887,0.5024543761778535,6.955891111343737e-7,4.095534922699977e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000217555,116.92823105781031,1.6637808140464883,0.3596939655359405,6.957388572712746e-7,4.095534922699977e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000237818,29.48033679531794,2.192216692960135,0.48353037803388865,7.013892558246043e-7,4.126770641115226e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000226318,46.54982781670755,1.5677271280678307,0.337342317549554,7.028802532659116e-7,4.134528877562691e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000263642,25.838511841463312,3.162205192017077,0.7132836459231696,7.06122141170534e-7,4.151561948897217e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000240053,101.09308646567833,1.5055894891634756,0.3233445080322662,7.09867633279265e-7,4.168473452816683e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000261105,36.787467326737854,1.7118513972723959,0.3707843677091431,7.098654288903698e-7,4.168473452816683e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000197694,5103.0197298321655,1.0033250200712138,0.2085724134213476,7.162090155007532e-7,4.20262407872255e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000185664,109.25461094300769,1.292609923206829,0.2743880046554809,7.186807002085293e-7,4.215064943115908e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000162944,30.905501550939096,2.4696309377514654,0.5502202272273209,7.338154324239599e-7,4.297524224759806e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000235381,54.17670458547513,1.7000154153026643,0.3688976254402795,7.341254584568775e-7,4.298290220877157e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000153094,1145.436335052781,1.2908060301406614,0.2748203799826177,7.396196467987767e-7,4.328345136536912e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000276961,54.18182732759414,1.5548959790177928,0.335350210738699,7.421158878007921e-7,4.341893930529056e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000236184,22.74907447880627,2.2272133487752113,0.4923557440559504,7.44012267527696e-7,4.35192736581688e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000261087,27.687053552731847,2.3016422337338778,0.513260830666262,7.460780914272716e-7,4.360820080089892e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000211846,23.968165753409526,1.8710510908667972,0.4091824601747483,7.658743090748103e-7,4.467817484853344e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000286288,193.98339214482186,2.1498478821812275,0.476437878691725,7.687903578265719e-7,4.481558182157717e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000222858,45.63104415658563,1.9328833230096505,0.42441969682848324,7.716036366091928e-7,4.4935887355904954e-06,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000229852,50.367587712118905,1.3293658012067497,0.2836738093387718,7.788210723950265e-7,4.5345197762023605e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000275373,28.643077016284284,3.497523900259479,0.7993883776166826,7.812471070889897e-7,4.545334333383831e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000258230,32.976041554790896,1.748949337845459,0.3812518368245427,7.811839414996654e-7,4.545334333383831e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000124134,237.54629069311602,1.6817077257889494,0.3660563713055001,7.885198410559444e-7,4.5839544363476324e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000283294,26.208895456381367,3.1629166844884047,0.7195394262441484,8.221734217090768e-7,4.770714492965661e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000140522,43.008887678864475,2.347098320135199,0.5250262630926549,8.240234875289915e-7,4.780293003851058e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000226746,43.24294034285914,1.8528525167858956,0.40702054837304524,8.319125792715072e-7,4.8225592158784835e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000237336,46.562210505637275,1.9154369309986088,0.4223249846767807,8.389835158753203e-7,4.858851165834806e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000259632,41.953922628492485,1.470111379460004,0.3172032316862683,8.402059965881462e-7,4.8635819961807685e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000269843,22.849433331517968,2.2364796124447373,0.49759132732361105,8.469780621079522e-7,4.898053505057369e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000212743,98.90265096729985,2.727893171659846,0.6186925832302776,8.602483277649644e-7,4.968986023796354e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000257097,52.120287946696465,1.6116887140939462,0.35074779776101284,8.602797919607399e-7,4.968986023796354e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000279796,36.45850672920493,1.9801892866048334,0.4379982679030461,8.608349891702726e-7,4.970995596022509e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000157017,215.93076722909447,1.2151516782355178,0.25895175945925475,8.678490780075218e-7,5.010292871636107e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000249593,63.57824262393087,1.3306048723534072,0.28554777116466207,8.692808530626491e-7,5.0173510031644886e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000164976,45.33771766826304,1.300912452149165,0.2787532343358578,8.797829888979702e-7,5.0718643364786345e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000205277,30.673427742793002,1.7259246935564172,0.37780543975395137,8.809892592956556e-7,5.077597792941219e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000119772,1059.5158040010251,1.0523431861919528,0.22233748984269217,8.831604275376542e-7,5.088888364538208e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000121310,524.6466973672065,1.1456660751665813,0.2433361364186743,8.898164344041771e-7,5.121088968053989e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000076685,1929.1889451453649,1.0991520704150197,0.23266185867328562,8.946015957520701e-7,5.143691073921397e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000287237,100.47860565369356,2.1961560749502382,0.4912455876121436,8.955156742194741e-7,5.146479007699839e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000132334,5425.293490557541,1.0221343001451992,0.2151064135900727,8.967521087010887e-7,5.152350040936634e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000254088,24.661125240751623,1.892198762411394,0.4170755618139374,8.969996773015227e-7,5.152538026597633e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000280181,31.120915673480656,3.130625797520589,0.715724414482399,9.04188965993398e-7,5.188863312384224e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000118976,68.28254001181179,1.1105688789689885,0.23550198764403682,9.064602204338358e-7,5.200652872355084e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000183784,130.080354599612,1.3384163341901165,0.2880177272784477,9.161577191221997e-7,5.252520779342241e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000219481,239.70238879316668,1.163789403487565,0.24779172549220785,9.166402121735959e-7,5.254030967578198e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000012660,3049.364415298827,1.1445899498779795,0.24388534279144117,9.22813312340238e-7,5.286886970029524e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000223525,42.196493779753126,1.8327575973799177,0.40443636910876263,9.248337231153503e-7,5.295931792682027e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000214322,17.556321942901373,3.898175861904089,0.8971459756012173,9.291221536930738e-7,5.316680384124862e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000274598,34.078082487629175,3.0832119426761437,0.706851453500321,9.345801437497947e-7,5.344087030855407e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000167614,69.1283693326246,1.2389003731847519,0.2653672180457756,9.410588213601332e-7,5.377286789101433e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000267481,135.30208516873148,1.2363795866684253,0.2647796962840928,9.468001247459527e-7,5.4075162161603805e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000254842,40.64443040753097,1.3983561406706684,0.3019260094528038,9.491702962636454e-7,5.419762391665415e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000254876,80.40501364294998,1.2272997953837077,0.2628445310756621,9.514406343567288e-7,5.43143282388552e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000264895,67.59050071703524,1.4005852129100058,0.30294110745223873,9.624831583187709e-7,5.485330585266341e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000213839,100.41191147836905,1.7192639814395716,0.3789694423664547,9.720500063738578e-7,5.534592415208418e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000265623,17.4569643075878,2.7547513847700618,0.6253500708829385,9.73479523966669e-7,5.5414160796982325e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000175115,2442.336027661262,1.260055081346138,0.2710719484490498,9.791855007822339e-7,5.568609599184143e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000185156,20.63120833014824,3.2289531054813,0.7416904657697054,9.879842659612387e-7,5.615243180613629e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000228487,23.666515139364435,2.2361214695283986,0.502681421429526,9.921952225099113e-7,5.635913270069326e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000124126,10419.790497768081,1.2509137596667546,0.26985536149794676,9.948867778563577e-7,5.649863771383181e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000246203,19.147054253979704,2.052281597340675,0.45798138310122466,9.969590150390997e-7,5.65895173932963e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000265713,40.89251208476216,1.5166298057774195,0.3306853837761989,9.976947470397865e-7,5.659890356035413e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000262312,128.43219260464016,1.211340153748998,0.2596634391964271,1.0003916241737469e-6,5.673065010861858e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000259293,12.163780775399607,5.6010678391713125,1.326945270916978,1.0072104401450828e-6,5.707684493279626e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000244701,32.7450034591626,2.505415764864356,0.5681427506798186,1.0155228851294787e-6,5.752071287476419e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000248571,103.04683712072466,2.1747466315271167,0.48945686591693977,1.0337453913283466e-6,5.84286636220514e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000237851,43.43646068436455,2.0242512710428673,0.4531491283176299,1.0354678554087856e-6,5.851222928466893e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000265791,45.523108209905175,1.4338637351635932,0.31197219809220844,1.0382373976533865e-6,5.864109578550051e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000138443,461.5018710292734,1.1267531460662854,0.2406630344947997,1.039979589331745e-6,5.872566637945353e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000101342,156.63844074291507,1.2219999103638644,0.26258656591863755,1.0450738948287128e-6,5.895780321284919e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000073910,3298.2433118143167,1.3084489583772736,0.28331814973670283,1.0482347779101922e-6,5.91222164718773e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000229839,62.806208763874395,1.6061524710174608,0.3528742380095028,1.0514966530806765e-6,5.926437775365636e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000287665,62.608785685843024,1.14063089188164,0.24405463164715285,1.0644868616657997e-6,5.9897991357271724e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000234964,30.119734875655137,2.310315135229669,0.526317646499263,1.0746853056124542e-6,6.04009913269226e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000280739,177.50559965312158,1.122627582616054,0.24037902361167154,1.0958573415779006e-6,6.1547659872883405e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000227201,11.417002882545512,4.8836851179260625,1.0824877556752186,1.1157717889125886e-6,6.25782016877963e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000218313,125.48780220053965,1.4915233480152408,0.3269020975576818,1.1301150808189642e-6,6.3367827608605094e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000265298,87.14758563162859,1.7823272662269223,0.39635974382962813,1.1352774181977881e-6,6.364241010570209e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000140992,1049.9643506945795,1.0084486885419366,0.21477865402191793,1.1477214614345657e-6,6.4264898641428325e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000249476,297.47891155374526,1.2934158152862978,0.28044338357968274,1.1550336175662911e-6,6.462906256760334e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000279294,106.41805417030653,1.2488622695565441,0.27024618335907025,1.1573692495012121e-6,6.474464507006781e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000229999,24.234303321048262,1.8723612626353023,0.41753643508902216,1.164439354487665e-6,6.510977990049705e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000248476,153.9919605377435,1.8188883999848546,0.40599140095745545,1.1664323451958987e-6,6.520601515731478e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000244921,9.198744349680336,3.955423281134251,0.9037257792061492,1.1695164655847101e-6,6.53631877829236e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000232032,7.773888959022549,4.529907018374637,0.9936452813041321,1.1736205632064832e-6,6.55620040689911e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000156050,97.4249085069739,1.0721243785567294,0.22948971875341026,1.1762876502169859e-6,6.569569265836925e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000225526,47.446965153442605,1.6391042330003052,0.36262300625580246,1.18074564194936e-6,6.591397110155856e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000275131,423.68353182991626,1.2800175057434702,0.2775706645096577,1.181337795801918e-6,6.593168028606376e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000128335,1139.7923356388724,1.317612701491545,0.2860140682243203,1.1818455016031635e-6,6.594466919368792e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000278949,145.1378438503897,1.49443216524183,0.3285464480684439,1.2094295705060542e-6,6.732715868123536e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000171217,73.89414193931187,1.6513079166167537,0.3658090006463653,1.2147880767246438e-6,6.754706157201579e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000261208,110.24230141467551,1.8095849681300356,0.40433722800567823,1.2282466719774656e-6,6.823213270179194e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000291237,18197.095384144555,1.8688490192551164,0.41868363941906567,1.23369452168789e-6,6.850303778448478e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000151612,403.66472178708807,1.007598424031787,0.21530935904919604,1.2464369761355305e-6,6.91305540279424e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000228292,26.801742568733864,1.6763202572969418,0.37203147457106783,1.2474734503711675e-6,6.9172042281621595e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000253550,12.882360056756879,3.8974722367222436,0.8955298215773163,1.2515348063844457e-6,6.9358917240977705e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000259274,69.5914573333691,1.6850499475747456,0.3748117465260377,1.2625721800553298e-6,6.994457385559464e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000139908,162.13945622196064,1.5239664128983654,0.33629685049758934,1.2668542352004755e-6,7.016558491588407e-6,stroke_d1 vs control (ACUTE),Upregulated
ENSG00000100604,118.68536635041248,2.2766408735911736,0.5198124694769092,1.2792327773353632e-6,7.080212431584741e-6,stroke_d1 vs control (ACUTE),Upregulated
