ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment
GO:0002181,cytoplasmic translation,149,-0.6572297616409032,-2.630255323923097,1e-10,1.8593333333333336e-8,1.682456140350877e-8,2600,"tags=56%, list=14%, signal=49%",6130/10605/6125/9045/6159/8666/6188/51121/6209/1974/6128/6223/6157/4733/6232/3646/51389/8891/5315/6132/6205/6136/6175/6235/24140/51386/23521/6139/1939/27335/3921/6167/6218/6206/6141/25873/6187/6165/6155/1819/11224/4736/220717/6227/6176/6137/6168/6181/6144/6217/2197/57409/9349/10480/6133/6189/6224/6191/6207/6160/6161/6230/6203/6129/6228/6134/6222/6193/6138/6169/6142/6170/7311/6208/6164/6171/6147/6201/6210/6152/6233/6156/1973/6229
GO:0042773,ATP synthesis coupled electron transport,82,-0.7111780345625975,-2.577182735538811,1e-10,1.8593333333333336e-8,1.682456140350877e-8,1840,"tags=49%, list=10%, signal=44%",9167/4701/4709/54949/4694/11315/4725/51142/1329/4724/10975/1716/1347/1351/4700/4728/7384/1340/6390/4713/1327/1345/55967/4708/1337/4723/790955/1350/1537/29796/6391/246269/4702/1349/7388/4722/374291/4697/4695/27089
GO:0042775,mitochondrial ATP synthesis coupled electron transport,82,-0.7111780345625975,-2.577182735538811,1e-10,1.8593333333333336e-8,1.682456140350877e-8,1840,"tags=49%, list=10%, signal=44%",9167/4701/4709/54949/4694/11315/4725/51142/1329/4724/10975/1716/1347/1351/4700/4728/7384/1340/6390/4713/1327/1345/55967/4708/1337/4723/790955/1350/1537/29796/6391/246269/4702/1349/7388/4722/374291/4697/4695/27089
GO:0019646,aerobic electron transport chain,74,-0.7154629921413025,-2.532093648157632,1e-10,1.8593333333333336e-8,1.682456140350877e-8,1840,"tags=50%, list=10%, signal=45%",9167/4701/4709/54949/4694/11315/4725/1329/4724/10975/1347/1351/4700/4728/7384/1340/6390/4713/1327/1345/4708/1337/4723/790955/1350/1537/29796/6391/246269/4702/1349/7388/4722/374291/4697/4695/27089
GO:0015986,proton motive force-driven ATP synthesis,66,-0.7311820067202766,-2.5248865855304636,1e-10,1.8593333333333336e-8,1.682456140350877e-8,3448,"tags=67%, list=19%, signal=54%",4698/4706/4720/4716/498/4712/65990/539/513/506/522/4701/4709/515/4694/516/4725/54539/4724/30968/514/4700/9556/521/4728/10476/267020/6390/4713/126328/55967/4708/84833/4723/6391/518/51079/517/4702/4722/374291/509/527/4695
GO:0006119,oxidative phosphorylation,122,-0.6502454174606634,-2.521505698058787,1e-10,1.8593333333333336e-8,1.682456140350877e-8,2204,"tags=46%, list=12%, signal=41%",7381/513/506/9167/522/4701/400916/4709/54949/515/4694/6472/11315/4725/54539/7124/51142/1329/4724/10975/30968/514/1716/1347/1351/4700/521/4728/10476/7384/1340/6390/4713/1327/1345/126328/55967/4708/1337/4723/790955/1350/1537/29796/6391/246269/51079/4702/1349/7388/4722/374291/509/4697/4695/27089
GO:0006754,ATP biosynthetic process,87,-0.6819586456693727,-2.4960395862806832,1e-10,1.8593333333333336e-8,1.682456140350877e-8,3448,"tags=57%, list=19%, signal=47%",4698/4706/10165/318/4720/4716/498/4712/65990/2023/539/513/506/522/4701/4709/515/4694/516/4725/54539/4724/30968/514/4700/9556/521/4728/10476/267020/6390/4713/126328/55967/4708/84833/4723/790955/56848/6391/518/51079/517/4702/4722/374291/509/527/7114/4695
GO:0009201,ribonucleoside triphosphate biosynthetic process,102,-0.6597262441758427,-2.486880170894644,1e-10,1.8593333333333336e-8,1.682456140350877e-8,3448,"tags=55%, list=19%, signal=45%",4698/4706/10165/318/4720/4716/4833/498/4712/83549/65990/2023/539/7371/513/54963/506/522/4701/4709/4830/515/4694/516/4725/54539/4724/30968/514/4832/4700/9556/521/4728/10476/267020/6390/4713/126328/55967/4708/84833/4723/790955/56848/6391/518/51079/517/4702/4722/374291/509/527/7114/4695
GO:0009142,nucleoside triphosphate biosynthetic process,110,-0.6490094772637982,-2.4786606621527256,1e-10,1.8593333333333336e-8,1.682456140350877e-8,3448,"tags=54%, list=19%, signal=44%",4698/4706/10165/318/4720/4716/4833/498/132/4712/83549/9519/65990/2023/539/7371/513/54963/506/522/4701/4709/4830/515/4694/516/4725/54539/4724/30968/514/4832/4700/9556/521/4728/10476/267020/6390/4713/126328/55967/4708/84833/4723/790955/56848/1841/6391/518/51079/517/4702/4722/374291/509/527/7114/4695
GO:0009145,purine nucleoside triphosphate biosynthetic process,97,-0.6633122922746468,-2.468197684970176,1e-10,1.8593333333333336e-8,1.682456140350877e-8,3448,"tags=56%, list=19%, signal=45%",4698/4706/10165/318/4720/4716/4833/498/132/4712/65990/2023/539/513/506/522/4701/4709/4830/515/4694/516/4725/54539/4724/30968/514/4832/4700/9556/521/4728/10476/267020/6390/4713/126328/55967/4708/84833/4723/790955/56848/6391/518/51079/517/4702/4722/374291/509/527/7114/4695
GO:0009206,purine ribonucleoside triphosphate biosynthetic process,96,-0.6621698987803297,-2.464217410995589,1e-10,1.8593333333333336e-8,1.682456140350877e-8,3448,"tags=55%, list=19%, signal=45%",4698/4706/10165/318/4720/4716/4833/498/4712/65990/2023/539/513/506/522/4701/4709/4830/515/4694/516/4725/54539/4724/30968/514/4832/4700/9556/521/4728/10476/267020/6390/4713/126328/55967/4708/84833/4723/790955/56848/6391/518/51079/517/4702/4722/374291/509/527/7114/4695
GO:0042776,proton motive force-driven mitochondrial ATP synthesis,57,-0.7217938327492519,-2.4504041643936736,1e-10,1.8593333333333336e-8,1.682456140350877e-8,3448,"tags=65%, list=19%, signal=53%",4698/4706/4720/4716/498/4712/65990/539/513/506/522/4701/4709/515/4694/4725/54539/4724/30968/514/4700/521/4728/10476/6390/4713/126328/55967/4708/4723/6391/51079/4702/4722/374291/509/4695
GO:0009060,aerobic respiration,167,-0.6050788820889461,-2.4399932626676404,1e-10,1.8593333333333336e-8,1.682456140350877e-8,1840,"tags=38%, list=10%, signal=34%",9167/522/4701/400916/4709/54949/515/4694/402/6472/3421/11315/4725/54539/50/7124/4190/51142/1329/8802/4724/10975/30968/514/1716/1347/1351/4700/10873/521/2647/4728/10476/7384/6834/1340/6390/4713/1327/1345/126328/55967/4708/1337/92259/4723/790955/1350/1537/29796/6391/246269/3420/51079/4702/1349/7388/4722/374291/509/4697/4695/27089
GO:0022904,respiratory electron transport chain,103,-0.6470098314659692,-2.4398615203704366,1e-10,1.8593333333333336e-8,1.682456140350877e-8,3448,"tags=54%, list=19%, signal=44%",4698/4706/57017/10165/7385/4720/4716/144363/637/891/4712/8604/84883/7381/9167/4701/4709/54949/4694/11315/4725/2108/51142/1329/4724/10975/1716/1347/1351/4700/4728/7384/1340/6390/4713/1327/1345/55967/4708/1337/10514/4723/790955/1350/1537/29796/6391/246269/4702/1349/7388/4722/374291/4697/4695/27089
GO:0022900,electron transport chain,147,-0.6081975839756989,-2.426086134394645,1e-10,1.8593333333333336e-8,1.682456140350877e-8,1840,"tags=48%, list=10%, signal=43%",4698/4706/57017/10165/5860/7385/4720/4716/144363/637/891/4712/5447/8604/84883/8659/7381/9167/4701/4709/54949/57215/4694/11315/1534/4725/1535/2108/51142/1329/4724/10975/1716/1347/1351/4700/4728/7384/6834/9249/1340/6390/4713/1327/1345/57019/55967/4708/1337/7264/10514/4723/790955/1350/1537/29796/6391/8574/231/246269/128/3420/4702/1349/7388/4722/374291/4697/4695/27089
GO:0042274,ribosomal small subunit biogenesis,104,-0.62596314143424725,-2.365580232481053,1e-10,1.8593333333333336e-8,1.682456140350877e-8,2121,"tags=42%, list=12%, signal=38%",28987/6209/2091/6223/6232/2068/4869/404672/25926/115939/9136/85395/6205/10436/65083/30836/10171/3921/6218/6206/6227/4809/25983/6217/91582/6189/6191/29777/6207/51081/92856/6230/6203/84916/6228/6193/6169/6208/55272/26284/6201/6210/10607/6229
GO:0046034,ATP metabolic process,116,-0.6161331069263475,-2.361319907591055,1e-10,1.8593333333333336e-8,1.682456140350877e-8,3455,"tags=48%, list=19%, signal=39%",8505/4698/4706/10165/318/4720/4716/498/4712/65990/2023/539/513/506/522/4701/4709/515/4694/204/516/4725/54539/572/4724/706/30968/514/4700/9556/521/4728/10476/267020/6390/4713/126328/55967/4708/84833/4723/790955/56848/3312/6391/51024/518/51079/517/4702/4722/374291/509/527/7114/4695
GO:0032543,mitochondrial translation,129,-0.5967493862199077,-2.323131627966617,1e-10,1.8593333333333336e-8,1.682456140350877e-8,4165,"tags=64%, list=23%, signal=49%",22868/6182/84340/10240/57505/11222/64979/84300/51264/54534/64963/64968/7818/65005/79590/64960/26024/55037/118487/51318/84881/128308/51263/26995/5188/84311/51654/9617/51021/51204/81554/64978/28998/64949/219402/64981/4701/219927/7284/51642/78988/54998/6472/60488/9553/51253/124454/63875/65993/54148/90480/6183/51073/65008/115416/740/28973/29074/84545/29093/55052/51650/64975/54460/51649/122704/84769/285367/3396/51116/51081/124995/116541/28958/55168/57129/10573/64976/80222/64928/51069/65003
GO:0045333,cellular respiration,207,-0.5559768468605599,-2.310334567804559,1e-10,1.8593333333333336e-8,1.682456140350877e-8,3504,"tags=45%, list=19%, signal=37%",5018/55526/4698/4706/57017/10165/7385/4720/4716/144363/498/637/891/93058/4712/5162/65990/8604/539/84883/7381/513/506/9167/522/4701/400916/4709/54949/55847/10131/515/4694/402/27166/6472/3421/11315/4725/54539/50/7124/2108/4190/51142/1329/8802/4724/10975/30968/514/1716/1347/1351/4700/10873/521/84269/2647/4728/10476/7384/6834/1340/6390/4713/1327/1345/126328/55967/4708/1337/92259/10514/205251/4723/790955/1350/1537/29796/6391/246269/3420/51079/4702/1349/7388/4722/374291/509/4697/4695/27089
GO:0042254,ribosome biogenesis,317,-0.5227167457514006,-2.281170670507322,1e-10,1.8593333333333336e-8,1.682456140350877e-8,2863,"tags=38%, list=16%, signal=32%",23481/84128/7514/112479/54512/11137/27341/9277/55178/6130/55505/6125/6839/51547/10600/9045/51065/84231/51121/28987/6209/79922/2091/6128/51068/6223/55003/79050/92342/6232/83743/2068/4869/404672/79033/25926/55646/29081/115939/9136/85395/6023/56915/10412/401466/6205/10436/81875/65083/6175/30836/54913/54475/10171/55299/84365/51187/57418/5901/3921/6218/6206/5036/6165/115416/6155/11224/4736/220717/6227/4809/25983/27079/55052/54663/6217/55695/91582/10514/84769/10360/6189/10248/9326/6191/29777/51116/6207/51081/54606/92856/6230/6203/6129/84916/6228/6134/51013/10775/51367/6193/3692/6169/51093/55011/6208/55272/26284/113000/6147/6201/6210/51504/6152/23246/10438/55794/10607/6229
GO:0009144,purine nucleoside triphosphate metabolic process,144,-0.5689290666730886,-2.261335213739687,1e-10,1.8593333333333336e-8,1.682456140350877e-8,3455,"tags=44%, list=19%, signal=36%",8505/4698/4706/10165/318/4720/4716/4833/498/132/4712/65990/2023/539/513/506/522/4701/4709/4830/515/4694/204/516/4725/54539/572/4724/706/30968/514/1716/4832/4700/9556/521/5901/4728/10476/267020/6390/4713/126328/55967/4708/3704/84833/4723/790955/56848/3312/6391/51024/100/518/51079/517/4702/4722/374291/509/527/7114/4695
GO:0009199,ribonucleoside triphosphate metabolic process,145,-0.5689684273326957,-2.2610040081190426,1e-10,1.8593333333333336e-8,1.682456140350877e-8,3455,"tags=44%, list=19%, signal=36%",8505/4698/4706/10165/318/4720/4716/4833/498/4712/83549/65990/2023/539/7371/513/54963/506/522/4701/4709/4830/515/4694/204/516/4725/54539/572/4724/706/30968/514/4832/4700/9556/521/5901/4728/10476/267020/6390/4713/126328/55967/4708/3704/84833/4723/790955/56848/3312/6391/51024/518/51079/517/4702/4722/374291/509/527/7114/4695
GO:0140053,mitochondrial gene expression,162,-0.5621645464514188,-2.258159225409239,1e-10,1.8593333333333336e-8,1.682456140350877e-8,3838,"tags=52%, list=21%, signal=42%",11222/64979/84300/51264/54534/64963/64968/7818/65005/79590/64960/51250/26024/55037/118487/51318/84881/54802/128308/51263/26995/5188/84311/51654/9617/51021/51204/81554/64978/28998/64949/219402/64981/4701/400916/219927/7284/57215/51642/78988/54998/6472/60488/9553/51253/124454/63875/65993/54148/90480/6183/51073/65008/115416/740/28973/29074/84545/29093/55052/51650/64975/54460/51649/122704/84769/285367/3396/51116/10922/51081/124995/116541/3028/9238/28958/55168/57129/10573/64976/5442/80222/64928/51069/65003
GO:0009205,purine ribonucleoside triphosphate metabolic process,138,-0.5741404490834408,-2.2545050449285875,1e-10,1.8593333333333336e-8,1.682456140350877e-8,1838,"tags=44%, list=10%, signal=40%",8505/4698/4706/10165/318/4720/4716/4833/498/4712/65990/2023/539/513/506/522/4701/4709/4830/515/4694/204/516/4725/54539/572/4724/706/30968/514/4832/4700/9556/521/5901/4728/10476/267020/6390/4713/126328/55967/4708/3704/84833/4723/790955/56848/3312/6391/51024/518/51079/517/4702/4722/374291/509/527/7114/4695
GO:0009141,nucleoside triphosphate metabolic process,160,-0.5475421533279873,-2.1996063372881776,1e-10,1.8593333333333336e-8,1.682456140350877e-8,3455,"tags=44%, list=19%, signal=36%",8505/4698/4706/10165/318/4720/4716/4833/498/132/4712/83549/9519/65990/2023/539/7371/513/54963/506/522/4701/4709/4830/515/4694/204/516/4725/54539/572/4724/706/30968/514/79077/1716/4832/4700/9556/521/5901/4728/10476/267020/6390/4713/126328/55967/4708/3704/84833/4723/790955/56848/3312/1841/6391/51024/100/518/51079/517/4702/4722/374291/509/527/7114/4695
GO:0022613,ribonucleoprotein complex biogenesis,478,-0.4702954123564028,-2.1214429683323113,1e-10,1.8593333333333336e-8,1.682456140350877e-8,2877,"tags=34%, list=16%, signal=30%",6060/23481/84128/7514/26831/112479/54512/11137/26835/27341/9277/55178/6130/100151683/10419/55505/6125/26832/6839/26828/51634/51547/10600/9045/51065/26834/8666/84231/26824/51121/101447996/28987/6209/79922/2091/6128/51068/6223/55003/79050/6629/92342/10421/6232/83743/2068/4869/404672/79033/25926/55646/29081/3646/115939/9136/6628/85395/6632/57819/6023/56915/6063/10412/401466/6205/10436/101954267/81875/65083/6175/30836/54913/54475/10171/55299/84365/3320/51386/101954272/51187/23521/51639/57418/1939/27335/5901/25980/101954264/101954268/3921/6218/6206/23451/6633/5036/6165/115416/6155/1207/11224/4736/220717/6227/4809/25983/27079/6635/55052/54663/6217/55695/56949/54496/91582/10514/10480/84769/10360/6189/10248/10856/9326/6191/29777/51116/6207/51081/54606/92856/6230/6203/6129/84916/83443/6228/6134/51013/10775/51367/6193/26864/3692/6169/10078/51093/55011/6208/84844/55272/26284/113000/6147/6201/6210/51504/55702/6152/6895/23246/10438/55794/10607/6229/22827
GO:0006364,rRNA processing,221,-0.49898741488518084,-2.0959604445665025,1e-10,1.8593333333333336e-8,1.682456140350877e-8,2863,"tags=35%, list=16%, signal=30%",23481/84128/112479/54512/11137/27341/9277/55178/6130/55505/6125/6839/51547/9045/28987/6209/79922/2091/6223/79050/92342/6232/2068/404672/79033/25926/55646/29081/115939/9136/85395/6023/56915/10412/10436/65083/54913/10171/55299/84365/57418/6218/5036/6165/6155/11224/4736/6227/4809/25983/27079/54663/6217/55695/10360/10248/9326/29777/54606/92856/6230/6129/84916/51013/10775/51367/3692/51093/55011/6208/55272/113000/6201/51504/23246/10438/10607/6229
GO:0015980,energy derivation by oxidation of organic compounds,276,-0.4867393597965847,-2.091540136106614,1e-10,1.8593333333333336e-8,1.682456140350877e-8,3504,"tags=39%, list=19%, signal=32%",5018/55526/9821/4698/4706/57017/10165/3953/7385/4720/4716/89801/144363/498/7157/378884/637/891/93058/4712/5162/65990/8604/539/84883/7381/5257/513/506/5260/9167/522/4701/400916/4709/54949/55847/10131/207/515/4694/402/27166/3795/6472/3421/11315/4725/54539/50/51763/7124/5834/2108/4190/51142/1329/8802/4724/10975/30968/514/2931/5261/1716/1347/1351/4700/10873/521/84269/2647/4728/10476/9572/7384/6834/5499/1340/6390/4713/1327/1345/126328/55967/4708/1337/92259/10514/205251/37/4723/790955/1350/1537/29796/6391/246269/3420/51079/4702/1349/7388/4722/374291/509/4697/4695/27089
GO:0006091,generation of precursor metabolites and energy,419,-0.44374620827454714,-1.9754989961547644,1e-10,1.8593333333333336e-8,1.682456140350877e-8,2957,"tags=32%, list=16%, signal=27%",498/7157/378884/637/891/93058/230/4712/28964/5162/5447/55902/65990/2821/8604/2023/539/64080/84883/8659/7381/5257/513/506/2232/8671/339123/5211/11182/5260/79178/9167/522/4701/400916/4709/54949/55847/10131/207/515/57215/4694/402/27166/2597/3795/6472/2584/3421/11315/1534/2027/4725/5230/54539/5315/50/51763/7124/5834/11331/1535/2108/4190/51142/1329/8802/4724/10975/30968/514/2931/5261/1716/1347/1351/4700/10873/521/84269/2647/4728/10476/51548/9572/7384/6834/9249/5499/7167/1340/6390/4713/1327/25796/8870/1345/84334/126328/57019/55967/4708/1337/7264/92259/10514/205251/37/4723/790955/56848/1350/1537/3692/29796/6391/8574/231/246269/128/3420/54541/51079/4702/1349/7388/4722/374291/509/64223/4697/4695/27089
GO:0009117,nucleotide metabolic process,439,-0.40855179079236814,-1.825706884798742,1e-10,1.8593333333333336e-8,1.682456140350877e-8,3873,"tags=33%, list=21%, signal=27%",8876/201163/158067/23475/79621/10632/168537/8942/197322/3418/51715/1854/6470/27115/8505/4698/221264/4706/10165/5144/318/4720/4716/8226/111/4833/5631/8050/498/7157/132/10380/7378/4712/83549/5162/6820/125061/55902/9519/23583/3251/65990/9524/4860/2023/539/10654/8623/7371/64080/10005/10591/80221/513/197258/283927/54963/5166/506/200035/522/4701/4709/3094/4968/4830/515/79661/4694/79873/80347/2330/8694/204/51268/51181/11315/84836/516/4725/79717/54539/4190/572/8802/4724/706/30968/514/4913/79077/1716/4832/6576/4700/2639/9556/521/55229/5901/64834/4728/10476/5091/5151/267020/128240/55191/6390/11332/4713/25796/126328/55967/4708/3704/30833/23205/84833/10965/4723/790955/56848/3312/1841/6391/2987/51024/100/518/80308/51079/517/4702/353/4722/374291/509/102157402/527/4597/64223/7114/4695
GO:0009150,purine ribonucleotide metabolic process,305,-0.44635927130684444,-1.935427847915997,1.0724721387895627e-10,1.9297579323123164e-8,1.7461812921887787e-8,3455,"tags=32%, list=19%, signal=26%",8505/4698/4706/10165/5144/318/4720/4716/111/4833/8050/498/132/10380/4712/5162/6820/55902/3251/65990/9524/4860/2023/539/10654/10005/80221/513/283927/5166/506/522/4701/4709/3094/4830/515/4694/79873/80347/8694/204/51268/84836/516/4725/79717/54539/572/8802/4724/706/30968/514/4832/6576/4700/2639/9556/521/55229/5901/64834/4728/10476/5151/267020/6390/11332/4713/126328/55967/4708/3704/30833/23205/84833/10965/4723/790955/56848/3312/6391/2987/51024/100/518/51079/517/4702/353/4722/374291/509/527/4597/7114/4695
GO:1901293,nucleoside phosphate biosynthetic process,252,-0.46726907653412103,-1.9832491215862147,1.7354969429521782e-10,3.0251881086835155e-8,2.737403895215689e-8,3851,"tags=38%, list=21%, signal=30%",201163/158067/23475/10632/8942/197322/1854/6470/4698/221264/4706/10165/318/4720/4716/111/4833/5631/8050/498/132/7378/4712/83549/5162/125061/55902/9519/3251/65990/9524/4860/2023/539/7371/513/197258/54963/5166/506/522/4701/4709/4830/515/4694/80347/204/516/4725/79717/54539/4724/30968/514/1716/4832/6576/4700/2639/9556/521/55229/64834/4728/10476/267020/55191/6390/11332/4713/126328/55967/4708/23205/84833/4723/790955/56848/1841/6391/2987/100/518/80308/51079/517/4702/353/4722/374291/509/102157402/527/7114/4695
GO:0009165,nucleotide biosynthetic process,251,-0.46875246407779425,-1.9892866012042294,1.8384037396059925e-10,3.107459411976432e-8,2.8118487819491973e-8,3851,"tags=38%, list=21%, signal=31%",201163/158067/23475/10632/8942/197322/1854/6470/4698/221264/4706/10165/318/4720/4716/111/4833/5631/8050/498/132/7378/4712/83549/5162/125061/55902/9519/3251/65990/9524/4860/2023/539/7371/513/197258/54963/5166/506/522/4701/4709/4830/515/4694/80347/204/516/4725/79717/54539/4724/30968/514/1716/4832/6576/4700/2639/9556/521/55229/64834/4728/10476/267020/55191/6390/11332/4713/126328/55967/4708/23205/84833/4723/790955/56848/1841/6391/2987/100/518/80308/51079/517/4702/353/4722/374291/509/102157402/527/7114/4695
GO:0009259,ribonucleotide metabolic process,323,-0.4385325341632855,-1.9160516382859265,3.1715945381697644e-10,5.203280686444396e-8,4.708295916570904e-8,3455,"tags=32%, list=19%, signal=26%",8505/4698/4706/10165/5144/318/4720/4716/111/4833/8050/498/132/10380/7378/4712/83549/5162/6820/55902/3251/65990/9524/4860/2023/539/10654/7371/10005/80221/513/283927/54963/5166/506/522/4701/4709/3094/4830/515/4694/79873/80347/8694/204/51268/84836/516/4725/79717/54539/572/8802/4724/706/30968/514/4832/6576/4700/2639/9556/521/55229/5901/64834/4728/10476/5151/267020/6390/11332/4713/126328/55967/4708/3704/30833/23205/84833/10965/4723/790955/56848/3312/6391/2987/51024/100/518/51079/517/4702/353/4722/374291/509/527/4597/7114/4695
GO:0009260,ribonucleotide biosynthetic process,199,-0.5006372409901472,-2.069701190102309,3.281674894678689e-10,5.2300521607193506e-8,4.732520637589268e-8,3448,"tags=38%, list=19%, signal=31%",4698/4706/10165/318/4720/4716/111/4833/8050/498/132/7378/4712/83549/5162/55902/3251/65990/9524/2023/539/7371/513/54963/5166/506/522/4701/4709/4830/515/4694/80347/204/516/4725/79717/54539/4724/30968/514/4832/6576/4700/2639/9556/521/55229/64834/4728/10476/267020/6390/11332/4713/126328/55967/4708/23205/84833/4723/790955/56848/6391/100/518/51079/517/4702/353/4722/374291/509/527/7114/4695
GO:0006753,nucleoside phosphate metabolic process,446,-0.4027776914654189,-1.8007780724089157,3.704728160535756e-10,5.7402704665190134e-8,5.1942022016868274e-8,3873,"tags=33%, list=21%, signal=27%",8876/201163/158067/23475/79621/10632/168537/8942/197322/3418/51715/1854/6470/27115/8505/4698/221264/4706/10165/5144/318/4720/4716/8226/111/4833/5631/8050/498/7157/132/10380/7378/4712/83549/5162/6820/125061/55902/9519/23583/3251/65990/256281/9524/4860/2023/539/10654/8623/7371/64080/10005/10591/955/80221/513/197258/283927/54963/5166/506/200035/522/4701/4709/3094/4968/4830/515/79661/4694/79873/80347/2330/8694/204/51268/51181/11315/84836/516/4725/79717/54539/4190/572/8802/4724/706/30968/514/4913/79077/1716/4832/6576/4700/2639/9556/521/55229/5901/64834/4728/10476/5091/5151/267020/128240/55191/6390/11332/4713/25796/126328/55967/4708/3704/30833/23205/84833/10965/4723/790955/56848/3312/1841/6391/2987/51024/100/518/80308/51079/517/4702/353/4722/374291/509/102157402/527/4597/64223/7114/4695
GO:0016072,rRNA metabolic process,259,-0.468088303022391,-1.9889217532544945,4.0392050071828336e-10,6.089374467585364e-8,5.5100961620033255e-8,2972,"tags=33%, list=16%, signal=28%",57647/7157/23481/84128/112479/54512/11137/27341/9277/55178/6130/9328/55505/6125/6839/51547/9045/162989/28987/6209/79922/2091/6223/79050/92342/6232/2068/404672/79033/25926/55646/29081/115939/9136/85395/6023/56915/10412/10436/65083/54913/10171/55299/84365/79002/6598/57418/6218/5036/6165/6155/11224/4736/6227/4809/25983/27079/54663/84186/6217/55695/10360/10248/9326/29777/54606/92856/6230/6129/84916/51013/10775/51367/3692/51093/55011/6208/55272/113000/6201/51504/23246/10438/10607/6229
GO:0019693,ribose phosphate metabolic process,330,-0.4356608795861594,-1.908469516798434,4.1679910443068704e-10,6.118172117143084e-8,5.536154309543336e-8,3455,"tags=32%, list=19%, signal=26%",8505/4698/4706/10165/5144/318/4720/4716/111/4833/5631/8050/498/132/10380/7378/4712/83549/5162/6820/55902/3251/65990/256281/9524/4860/2023/539/10654/7371/10005/80221/513/283927/54963/5166/506/522/4701/4709/3094/4830/515/4694/79873/80347/8694/204/51268/84836/516/4725/79717/54539/572/8802/4724/706/30968/514/4832/6576/4700/2639/9556/521/55229/5901/64834/4728/10476/5151/267020/6390/11332/4713/126328/55967/4708/3704/30833/23205/84833/10965/4723/790955/56848/3312/6391/2987/51024/100/518/51079/517/4702/353/4722/374291/509/527/4597/7114/4695
GO:0033108,mitochondrial respiratory chain complex assembly,95,-0.6085713698225117,-2.2536570998258623,4.837607056921283e-10,6.803446598352374e-8,6.1562390668414707e-08,3504,"tags=48%, list=19%, signal=39%",5018/4698/4706/57001/4720/4716/90871/4712/29078/283951/51204/55863/51287/100131801/4709/54949/4694/4725/55572/54539/25915/389203/55101/4724/84233/4700/84987/4728/51295/6834/115209/4713/84334/126328/55967/4708/79064/790955/644096/284184/28958/51079/4702/4722/374291/4695
GO:0046390,ribose phosphate biosynthetic process,205,-0.49350262662301536,-2.0463206534169274,4.878771314702312e-10,6.803446598352374e-8,6.1562390668414707e-08,3448,"tags=38%, list=19%, signal=31%",4698/4706/10165/318/4720/4716/111/4833/5631/8050/498/132/7378/4712/83549/5162/55902/3251/65990/9524/2023/539/7371/513/54963/5166/506/522/4701/4709/4830/515/4694/80347/204/516/4725/79717/54539/4724/30968/514/4832/6576/4700/2639/9556/521/55229/64834/4728/10476/267020/6390/11332/4713/126328/55967/4708/23205/84833/4723/790955/56848/6391/100/518/51079/517/4702/353/4722/374291/509/527/7114/4695
GO:0034470,ncRNA processing,414,-0.41067294977094226,-1.8250506902881878,5.077483066679338e-10,6.907853791692037e-8,6.250714070533357e-8,2993,"tags=33%, list=17%, signal=28%",102724159/3569/4234/6234/25896/10978/26024/6301/55687/54555/55520/317781/55656/6428/84881/83707/54802/57647/7157/126789/23481/84128/51637/112479/54512/11137/27341/9277/55178/6130/55505/26995/6125/6839/51547/9045/51654/8270/114034/26173/51493/23536/54901/203522/54973/28987/6209/79922/2091/6223/90353/79050/55152/23587/92342/6232/2068/207/404672/79033/25926/55646/29081/115939/9136/85395/6023/56915/55039/10412/10436/65083/54859/24140/54913/10171/55299/348180/84365/113179/221078/57418/6218/51574/5036/6165/6155/11224/55621/4736/6227/4809/25983/27079/81890/54663/10667/6217/138716/55695/84705/10360/81605/10248/27037/9326/57117/29777/64118/54606/92856/6230/6129/84916/51013/10775/51367/115708/3028/3692/51093/55011/339487/6208/55272/113000/6201/51504/283989/6895/23246/10438/10607/80789/6229/11180/56931
GO:0009152,purine ribonucleotide biosynthetic process,185,-0.5085847711358853,-2.0771356490476585,5.545986294755858e-10,7.365597988606708e-8,6.664913354224145e-8,3448,"tags=39%, list=19%, signal=32%",4698/4706/10165/318/4720/4716/111/4833/8050/498/132/4712/5162/55902/3251/65990/9524/2023/539/513/5166/506/522/4701/4709/4830/515/4694/80347/204/516/4725/79717/54539/4724/30968/514/4832/6576/4700/2639/9556/521/55229/64834/4728/10476/267020/6390/11332/4713/126328/55967/4708/23205/84833/4723/790955/56848/6391/100/518/51079/517/4702/353/4722/374291/509/527/7114/4695
GO:0006164,purine nucleotide biosynthetic process,218,-0.48311434761354555,-2.0243358095980764,8.45022377089754e-10,1.0961708882341043e-7,9.918928514431752e-8,3448,"tags=35%, list=19%, signal=29%",4698/4706/10165/318/4720/4716/111/4833/5631/8050/498/132/4712/5162/125061/55902/3251/65990/9524/2023/539/513/5166/506/522/4701/4709/4830/515/4694/80347/204/516/4725/79717/54539/4724/30968/514/1716/4832/6576/4700/2639/9556/521/55229/64834/4728/10476/267020/55191/6390/11332/4713/126328/55967/4708/23205/84833/4723/790955/56848/6391/2987/100/518/51079/517/4702/353/4722/374291/509/527/7114/4695
